NOME,TIPO
HJ BANNISTER CONSTRUCTION CC,J
MA GOLD TRADERS PTY LTD,J
BAILEY HOLDINGS PTY LTD,J
FLEXOSEAL WATERPROOFING SOLUTIONS PTY LTD,J
ORGANIC DISTRICT B.V.,J
ALEX ADRIANUS MARTINUSPEIJNENBURG,F
MARTINUS PTERUS HENRIKUSDE KONING,F
KING TRADE B.V.,J
BEST SPORT COMPANY,J
GREEN DISTRICT B.V.,J
BELLIZO,J
A.A.M. PEIJNENBURG HOLDING B.V.,J
BEST SPORT COMPANY B.V,J
MATTHEW SIMONGRIMM,F
NATURAL GIFTS B.V.,J
ERJM LIMITED,J
ILAN MIRONOVICHSHOR,F
SARA LVOVNASHOR,F
SHOR PARTY,J
JOSEPHLAMBERT,F
HOSSEIN MODARRESKHIABANI,F
AHMADSHAFAHI,F
SEWA SECURITY SERVICES,J
SEYED MOJTABAMOSTAFAVI,F
RAVIN ACADEMY,J
FARZINKARIMI,F
ABDIRAHMAN MOHAMEDOMAR,F
SHAHED AVIATION INDUSTRIES RESEARCH CENTER,J
RONYCELESTIN,F
HERVEFOURCAND,F
MAHAD ISSEADEN,F
ISSE MOHAMOUDYUSUF,F
LIIBAAN YOUSUFMOHAMED,F
ABDIRAHMAN FAHIYEISSE MOHAMUD,F
MOHAMED AHMEDQAHIYE,F
AHMED HAJI ALI HAJIOMAR,F
SAMANE GOSTAR SAHAB PARDAZ PRIVATE LIMITED COMPANY,J
MOHAMMADKAZEMI,F
ABBASNILFORUSHAN,F
VIKTOR SERGIYOVICHARTEMOV,F
ROUZBEHZAHEDI,F
SOKRI,F
ZHIYONGYAN,F
EDMANNAFRIEH,F
MOHAMEDEL ZEIN,F
HEDAYATFARZADI,F
TATIANARYABIKOVA,F
AVA PETROLEUM SERVICES S.A.,J
PETRO NAVIERO PTE. LTD.,J
CENTRUM MARITIME PTE. LTD.,J
ENERGOTRADE PLUS DMCC,J
INTREPID NAVIGATORS S.A.,J
RISING TIDE SHIPPING CORP.,J
MONUMONT SHIP MANAGEMENT LIMITED,J
SEYYED HESHMATOLLAH HAYATAL-GHAIB,F
HEIDARPASANDIDEH,F
MURADFATHI,F
HARBOUR SHIP MANAGEMENT LIMITED,J
EXPANSE SHIP MANAGEMENT LIMITED,J
BLUE BERRI SHIPPING INC.,J
MORTEZAPIRI,F
GILDA TAR KARVAN INTERNATIONAL COMPANY,J
BUENO,J
BLUEFINS,J
B LUMINOSA,J
ZEPHYR I,J
BOCEANICA,J
RAIN DROP,J
SKY AVIATOR COMPANY LIMITED,J
KYAW MINOO,F
NOLAN,F
ADISA,F
YOUNG YONG,F
MOHAMMAD HOSSEINKHOSRAVI,F
GREGORIOFAZZONE,F
AL HAKEEL AL ASWAD OIL TRADING LLC,J
PONTUS NAVIGATION CORP.,J
TRITON NAVIGATION CORP.,J
TECHNOLOGY BRIGHT INTERNATIONAL LIMITED,J
AZUL VISTA SHIPPING CORPORATION,J
VISTA CLARA SHIPPING CORPORATION,J
BUSHEHR PRISON,J
MOHAMMAD REZAOSTAD,F
MOHAMMAD REZAMIRHEYDARY,F
OFFICER'S UNION FOR INTERNATIONAL SECURITY,J
KRATOL AVIATION,J
ALEKSANDR ALEKSANDROVICHIVANOV,F
VALERY NIKOLAYEVICHZAKHAROV,F
ABBASDJUMA,F
TIGRAN KHRISTOFOROVICHSRABIONOV,F
"UTELIZ RESOURCES CO., LIMITED",J
ASIAN ZONE TRADING L.L.C,J
GALAXY PETROCHEMICAL FZE,J
NEWTON TRADING FZE,J
SUM FIVE PETROCHEMICALS TRADING L.L.C,J
YOURILATORTUE,F
ALEXANDERVOLFOVICH,F
TORNADO CASH,J
MONCH GENERAL TRADING L.L.C.,J
ACCESS TECHNOLOGY TRADING L.L.C,J
HIGHLINE LOGISTIC HK LIMITED,J
"HONG KONG AEONIAN COMPLEX CO., LIMITED",J
"ZHEJIANG WONDER IMP. AND EXP. CO., LTD.",J
"TORGAN CO., LIMITED",J
"EAST ASIA TRADING IMPORT AND EXPORT TRADE CO., LTD.",J
SANDRAMPUNGA,F
NQOBILEMAGWIZI,F
FOSSIL AGRO,J
FOSSIL CONTRACTING,J
OBEYCHIMUKA,F
"EMMERSON DAMBUDZOMNANGAGWA, JR.",F
DMITRYKUDRYAKOV,F
IRYNALITVINIUK,F
AHMADNOROOZI,F
PEYMANJEBELLI,F
MOHSENBARMAHANI,F
YOOSEFPOURANVARI,F
ALIREZVANI,F
AMENEH SADATZABIHPOUR,F
JESUSCISNEROS HERNANDEZ,F
ADEL MOHAMADMANSOUR,F
"AL-KHOBARA FOR ACCOUNTING, AUDITING, AND STUDIES",J
THE AUDITORS FOR ACCOUNTING AND AUDITING,J
NASER HASSANNESER,F
APOLLO CARREONQUIBOLOY,F
MOHAMMAD TAGHIOSANLOO,F
ALIREZAMORADI,F
HASSANASGARI,F
MARINA KONSTANTINOVNASEREDA,F
OSAMAMEHMOOD,F
ATIF YAHYAGHOURI,F
MUHAMMADMARUF,F
MUFTI HAZRATDEROJI,F
PAVEL VIKTOROVICHANDREEV,F
IGOR BORISOVICHBORISOV,F
YEVGENY IVANOVICHKOLYUSHIN,F
ALEKSANDR BORISOVICHKURDIUMOV,F
NIKOLAY VLADIMIROVICHLEVICHEV,F
ANTON IGOREVICHLOPATIN,F
KONSTANTIN SERGEEVICHMAZUREVSKII,F
LIUDMILA LEONIDOVNAMARKINA,F
ELMIRA ABDULBARIEVNAKHAIMOURZINA,F
YEVGENY ALEKSANDROVICHSHEVCHENKO,F
ANDREY YURIEVICHSHUTOV,F
BORIS SAFAROVICHEBZEEV,F
OLEG YURYEVICHNESTEROV,F
YEVGENIY RADIONOVICHKIM,F
ALPHACONDE,F
OCHUR-SUGE TERIMOVICHMONGUSH,F
LYUDMILA NIKOLAEVNAZAITSEVA,F
HASSANKHALIL,F
MINISTRY OF STATE SECURITY BORDER GUARD GENERAL BUREAU,J
KARIMKEITA,F
KONIJANE STRATEGIC MARKETING,J
YINGJIEWU,F
HONGBOZHANG,F
CONAN TONATHIUCASTRO RAMIREZ,F
OSCAR ROLANDOCASTRO,F
JORGE ESTUARDOVARGAS MORALES,F
LUIS ALFONSOCHANG NAVARRO,F
ALLAN ESTUARDORODRIGUEZ REYES,F
EBRAHIMKOUCHAKZAEI,F
ALLAHKARAM AZIZI,F
ALI AKBARJAVIDAN,F
LLC RESEARCH & PRODUCTION ENTERPRISE PRIMA,J
FEDERAL STATE UNITARY ENTERPRISE SCIENTIFIC AND PRODUCTION ENTERPRISE GAMMA,J
OKB SPEKTR OOO,J
OPEN JOINT STOCK COMPANY ILYENKO ELARA RESEARCH AND PRODUCTION COMPLEX,J
ANDREY ALEKSANDROVICHUGLOV,F
JSC AVIACON ZITOTRANS,J
RA-76842,J
RA-76502,J
RA-76846,J
RA-78765,J
PRIVATE MILITARY COMPANY REDUT,J
JOINT STOCK COMPANY NATIONAL AVIATION SERVICE COMPANY,J
YAN VALENTINOVICHNOVIKOV,F
ALAN VALERYEVICHLUSHNIKOV,F
LIMITED LIABILITY COMPANY TKKH-INVEST,J
RUSSIAN AEROSPACE FORCES,J
924TH STATE CENTER FOR UAV AVIATION,J
COMMAND OF THE MILITARY TRANSPORT AVIATION,J
KORDEX JOINT STOCK COMPANY,J
RYABINOVAYA OOO,J
LIMITED LIABILITY COMPANY VTB INFRASTRUCTURE INVESTMENTS,J
JOINT STOCK COMPANY VTB DEVELOPMENT,J
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB SYRYEVYE TOVARY KHOLDING,J
DEEPAKJADHAV,F
FUNSAGA PTE LTD.,J
KINOATIS LLC,J
MEGACOM LIMITED LIABILITY COMPANY,J
MYONG CHOLKIM,F
LIMITED LIABILITY COMPANY VTB COMMERCIAL FINANCE,J
EVERLASTING EMPIRE LIMITED,J
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PROEKT,J
TIAN FANG HONG KONG HOLDINGS LIMITED,J
"YANCHENG THREE LINE ONE POINT ANIMATION CO., LTD.",J
VB-SERVICE COMPANY LIMITED,J
"QUANZHOU YIYANGJIN IMPORT AND EXPORT TRADE CO., LTD.",J
FUJIAN NANAN IMPORT AND EXPORT CORPORATION,J
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU DOLGOVOI TSENTR,J
JOINT STOCK COMPANY CITYBIKE,J
ITC CONSULTANTS CYPRUS LIMITED,J
ALI AHMEDNAAJI,F
JAMAME BROTHERS COMPANY,J
EMBASSY DEVELOPMENT LIMITED,J
ABDULWAHAB NOORABDI,F
AL NEZAM AL ASASY GENERAL TRADING L.L.C,J
YIRENFEI,F
AO URAL CIVIL AVIATION FACTORY,J
JOINT STOCK COMPANY RESEARCH AND PRODUCTION CONCERN BARL,J
AYSEN SERGEYEVICHNIKOLAYEV,F
OLEG ALEKSANDROVICHKUVSHINNIKOV,F
OLEG ALEKSEYEVICHNIKOLAYEV,F
ANDREY SERGEYEVICHNIKITIN,F
ANDREY YURYEVICHVOROBYEV,F
MAXIM YURYEVICHVOROBYEV,F
ANDREY ALEKSANDROVICHTRAVNIKOV,F
AMEREUS GROUP PTE LTD,J
ALEXEY VLADIMIROVICHOSTROVSKIY,F
ROMAN VLADIMIROVICHSTAROVOYT,F
ANDREY IVANOVICHBOCHAROV,F
ALEKSANDR VIKTOROVICHMOOR,F
ALEKSEY LEONIDOVICHTEKSLER,F
VIKTOR PETROVICHTOMENKO,F
RADIY FARITOVICHKHABIROV,F
VLADIMIR VIKTOROVICHUYBA,F
ANDREY ANATOLEVICHALEKSEENKO,F
GENNADIY OLEKSANDROVYCHGARKUSHA,F
VOLODYMYR MYKHAILOVYCHBOBRYSHEV,F
VYACHESLAV VLADIMIROVICHGLADKOV,F
VASILIY YURYEVICHGOLUBEV,F
ALEKSANDR ALEKSANDROVICHAVDEYEV,F
MINISTRY OF EMERGENCY SITUATIONS OF THE DONETSK PEOPLE'S REPUBLIC,J
VOLODYMYR VITALYOVYCHLIPANDIN,F
ALEKSANDR YURYEVICHDROZDENKO,F
ANTON ANDREYEVICHALIKHANOV,F
EVGENIY VLADIMIROVICHKUYVASHEV,F
IGOR GEORGIYEVICHARTAMONOV,F
ALEXANDER VIKTOROVICHUSS,F
ALEKSANDR VASILYEVICHBOGOMAZ,F
DENIS VLADIMIROVICHPASLER,F
ALEXANDER VIKTOROVICHGUSEV,F
ARTEM ALEXANDROVICHUSS,F
VLADIMIR VLADIMIROVICHVLADIMIROV,F
MAKSIM BORISOVICHEGOROV,F
DMITRIY ANDREEVICHARTYUKHOV,F
DMITRIY IGOREVICHAZAROV,F
JOINT STOCK COMPANY CONCERN CENTRAL INSTITUTE FOR SCIENTIFIC RESEARCH ELEKTROPRIBOR,J
SEYED SADEGHHOSSEINI,F
MOSLEMMOEIN,F
HOSSEINMAROUFI,F
HASSANHASSANZADEH,F
MOHAMMAD JAFARMONTAZERI,F
IMEN SANAT ZAMAN FARA COMPANY,J
CONCERN MORINFORMSYSTEM AGAT JOINT STOCK COMPANY,J
JOINT STOCK COMPANY BATTERY COMPANY RIGEL,J
TECHNOPOLE COMPANY,J
JOINT STOCK COMPANY CONCERN AVRORA SCIENTIFIC AND PRODUCTION ASSOCIATION,J
JOINT STOCK COMPANY CENTRAL RESEARCH INSTITUTE OF MARINE ENGINEERING,J
MARINE BRIDGE AND NAVIGATION SYSTEMS LTD,J
JOINT STOCK COMPANY OBUKHOVSKOYE,J
FEDERAL STATE UNITARY ENTERPRISE CENTRAL RESEARCH INSTITUTE OF STRUCTURAL MATERIALS PROMETEY NAMED BY I.V. GORYNIN OF NATIONAL RESEARCH CENTER KURCHATOV INSTITUTE,J
P.P. SHIRSHOV INSTITUTE OF OCEANOLOGY OF THE RUSSIAN ACADEMY OF SCIENCES,J
KIL SUHWANG,F
LUDIMZAMUDIO LERMA,F
LUDIMZAMUDIO IBARRA,F
LUIS ALFONSOZAMUDIO LERMA,F
LUIS GERARDOFLORES MADRID,F
JOSE SANTANAARREDONDO BELTRAN,F
"ACEROS Y REFACCIONES DEL HUMAYA, S.A. DE C.V.",J
FARMACIA LUDIM,J
"GRUPO ZAIT, S.A. DE C.V.",J
"INMOBILIARIA DEL RIO HUMAYA, S.A. DE C.V.",J
"OPERADORA DEL HUMAYA, S.A. DE C.V.",J
"OPERADORA PARQUE ALAMEDAS, S. DE R.L. DE C.V.",J
ABD AL HAMID SALIM IBRAHIM ISMAIL BRUKANAL-KHATUNI,F
WADI ALRRAFIDAYN FOR FOODSTUFFS,J
SHAM EXPRESS,J
UMAR ABDUL HAMID SALIM BRUKANAL-KHATUNI,F
MUHAMMAD ABDUL HAMID SALIM BRUKANAL-KHATUNI,F
LU'AY JASIM HAMMADIAL-JUBURI,F
GHASSEMDAMAVANDIAN,F
REZAKHAKI,F
HAMIDREZASHARIFI-TEHRANI,F
MAJID REZANIYAZI-ANGILI,F
VALIARLANIZADEH,F
NADER KHOONSIAVASH,F
MINING ENTERPRISE NO 1,J
IGOR VLADIMIROVICHZIMENKOV,F
ERNESTOMACHADO TORRES,F
JOINT STOCK COMPANY TERRA TECH,J
CHANGSHA TIANYI SPACE SCIENCE AND TECHNOLOGY RESEARCH INSTITUTE CO. LTD,J
SPACETY LUXEMBOURG S.A.,J
HTUNAUNG,F
GBD LIMITED,J
MATEAS LIMITED,J
HLASWE,F
KLIOSA LIMITED,J
U-STONE LIMITED EOOD,J
MAKS BORISOVICHPIFLAKS,F
GILADPIFLAKS,F
JONATANZIMENKOV,F
GMI GLOBAL MANUFACTURING & INTEGRATION LTD,J
VFC SOLUTIONS LTD,J
IGORPALNYCHENKO,F
PITARON LIMITED,J
TERRA-AZ LIMITED,J
STANISLAVVOLFOVICH,F
ARIELVOLFOVICH,F
D.E.S. DEFENSE ENGINEERING SOLUTIONS LTD,J
ASIA TRADING & CONSTRUCTION PTE LTD,J
SERENA BEE LINNG,F
TEXEL F.C.G. TECHNOLOGY 2100 LTD,J
MARKSBLATS,F
ELEKTROOPTIKA SIA,J
AUNGMIN,F
HASSAN AHMEDMOUKALLED,F
TABACOS USA INC.,J
BEBIDAS USA INC.,J
DOMINICANA ACQUISITION S.A.,J
FRIGORIFICO CHAJHA S.A.E.,J
RAYYAN HASSANMOUKALLED,F
RANI HASSANMOUKALLED,F
CTEX EXCHANGE,J
LEBANESE COMPANY FOR INFORMATION AND STUDIES SARL,J
"LEBANESE COMPANY FOR PUBLISHING, MEDIA, AND RESEARCH",J
DENIS VALENTINOVICHMANTUROV,F
LIMITED LIABILITY COMPANY KALEIDOSKOP,J
SERGEI NIKOLAEVICHADONEV,F
DMITRIY NIKOLAEVICHBEZRUKIKH,F
ANATTA,F
LIMITED LIABILITY COMPANY CHARTER GREEN LIGHT MOSCOW,J
S5-SAD,J
FILIPP SERGEEVICHADONYEV,F
AKTSIONERNOYE OBSHCHESTVO DALNEVOSTOCHNYY TSENTR SUDOSTROYENIYA I SUDOREMONTA,J
LUKA SERGEEVICHADONYEV,F
AKTSIONERNOYE OBSHCHESTVO TSENTR SUDOREMONTA DALZAVOD,J
ARKADIY ALEKSANDROVICHGOSTEV,F
ANDREY VLADIMIROVICHBUROV,F
AKTSIONERNOYE OBSHCHESTVO SEVERO-VOSTOCHNYY REMONTNYY TSENTR,J
ALEKSEI ALEKSEEVICHMALYAREVICH,F
PRIME SECURITY AND DEVELOPMENT,J
MK INTERROS INVEST,J
SERGEY LEONIDOVICHBATEKHIN,F
AFRICA POLITOLOGY,J
WHITELEAVE HOLDINGS LIMITED,J
SALTCLIFF TRADING LIMITED,J
INTERNATIONAL LIMITED LIABILITY COMPANY INTERROS CAPITAL,J
AKTSIONERNOYE OBSHCHESTVO DALNEVOSTOCHNYY ZAVOD ZVEZDA,J
AKTSIONERNOYE OBSHCHESTVO 179 SUDOREMONTNYY ZAVOD,J
AKTSIONERNOYE OBSHCHESTVO 30 SUDOREMONTNYY ZAVOD,J
OBSHCHESTVO S ORGANICHENNOY OTVETSTVENNOSTYU DALNEVOSTOCHNYY PROEKTNYY INSTITUT VOSTOKPROEKTVERF,J
AKTSIONERNOYE OBSHCHESTVO VLADIVOSTOKSKOYE PREDPRIYATIE ELEKTRORADIOAVTIMATIKA,J
AKTSIONERNOYE OBSHCHESTVO TSENTRALNOYE KONSTRUKTORSKOYE BYURO LAZURIT,J
MYO MYINTOO,F
HOSSEINTANAVAR,F
MOJTABAFADA,F
NASERRASHEDI,F
KOUROSHASIABANI,F
MOHAMMAD NAZARAZIMI,F
ALIASGHARNOROUZI,F
AHMADKARIMI,F
YAHYAALA'ODDINI,F
SEYYED AMINOLLAH EMAMITABATABAI,F
JAMALBABAMORADI,F
HUGO ADALBERTOVELAZQUEZ MORENO,F
HORACIO MANUELCARTES JARA,F
UNION ELECTION COMMISSION,J
MINING ENTERPRISE NO 2,J
HTOO HTWETAY ZA,F
ULAN VLADIMIROVICHILISHKIN,F
ALINA OLEGOVNANAZAROVA,F
EVGENIYA SERGEYEVNATYURIKOVA,F
VALERYSEDLETSKI,F
MALAS MANAS,J
IRIS MAKRAN,J
IRIS DENA,J
PUBLIC JOINT STOCK COMPANY MTS BANK,J
EDINGACANIN,F
HOSSEINSHAMSABADI,F
ABUALFAZLNAZERI,F
ABULGHASEMVALAGOHAR,F
MOHSENASADI,F
MOHAMMAD SADEGH HEIDARIMOUSA,F
MOHAMMAD REZAMOHAMMADI,F
ABULFAZLSALEHNEJAD,F
AMIR KABIR PETROCHEMICAL COMPANY,J
SIMORGH PETROCHEMICAL COMPANY,J
ASIA FUEL PTE. LTD.,J
SENSE SHIPPING AND TRADING SDN. BHD.,J
UNICIOUS ENERGY PTE. LTD.,J
LALEH PETROCHEMICAL COMPANY,J
MARUN TADBIR TINA COMPANY,J
MARUN SEPEHR OFOGH COMPANY,J
MARUN SUPPLEMENTAL INDUSTRIES COMPANY,J
MARIO ESTEBANOGAZON SEDANO,F
"URBANIZACION, INMOBILIARIA Y CONSTRUCCION DE OBRAS, S.A. DE C.V.",J
IVAN VASILYEVICHVAKHROMEYEV,F
VITALY NIKOLAYEVICHKOVALEV,F
CONFIDERI PTE LTD,J
MARAT MARATOVICHSAVELOV,F
OLGA BORISOVNARAYKES,F
VEND ORE GMBH,J
IC VELES CAPITAL LLC,J
VELES AKTIV OOO,J
VELES MANAGEMENT LTD,J
LIMITED LIABILITY COMPANY VELES TRUST,J
ALEKSEI DMITRIEVICHGNEDOVSKII,F
VELES INTERNATIONAL LIMITED,J
HADLERCO LIMITED,J
NIKOLAY SIMEONOVMALINOV,F
LIMITED LIABILITY COMPANY AFORRA MANAGEMENT,J
ALEKSANDR YEVGENYEVICHUDODOV,F
LIMITED LIABILITY COMPANY AFORRA DEVELOPMENT,J
NURMURADKURBANOV,F
STELLA LEONE LIMITED,J
INTER TRADE 2021 EOOD,J
MS KONSULT 2016 EOOD,J
HERNANDEZ SALAS TRANSNATIONAL CRIMINAL ORGANIZATION,J
RUSSOPHILES NATIONAL MOVEMENT,J
HOTELERA LOPEZ MATEOS S.A. DE C.V.,J
RUSSOPHILES FOR THE REVIVAL OF THE FATHERLAND POLITICAL PARTY,J
PUBLIC JOINT STOCK COMPANY STOCK COMMERCIAL BANK METALLURGICAL INVESTMENT BANK,J
VLADISLAV IVANOVGORANOV,F
BANK ZENIT PUBLIC JOINT STOCK COMPANY,J
OOO ZENIT FINANCE,J
TRILEMMA CONSULTING LTD EOOD,J
OOO ZENIT LEASING,J
OOO ZENIT FACTORING MSP,J
RUMEN STOYANOVOVCHAROV,F
DMITRY VITALYEVICHBUGAYENKO,F
LIMITED LIABILITY COMPANY AFORRA ENGINEERING,J
ALEKSANDAR HRISTOVNIKOLOV,F
LIMITED LIABILITY COMPANY GARANTIYA,J
IVAN KIROVGENOV,F
LIMITED LIABILITY COMPANY MUSHROOM RAINBOW,J
LIMITED LIABILITY COMPANY NIKOLIYA,J
LIMITED LIABILITY COMPANY AFORRA PROPERTY,J
LIMITED LIABILITY COMPANY AKTIV R,J
LIMITED LIABILITY COMPANY ARENDOFF,J
LIMITED LIABILITY COMPANY ATLAS REAL ESTATE,J
LIMITED LIABILITY COMPANY AYAKS,J
LIMITED LIABILITY COMPANY NEW CITY,J
LIMITED LIABILITY COMPANY OPTIMA INVEST,J
LIMITED LIABILITY COMPANY RUSSUL,J
LIMITED LIABILITY COMPANY STORK,J
LEADING CAPITAL INVESTMENT LTD,J
AVRORA CAPITAL SRO,J
CALIBER WEALTH MANAGEMENT LTD,J
MARY CRUZRODRIGUEZ AGUIRRE,F
"NACER AGENCIA PANAMERICANA DE DIVISAS Y CENTRO CAMBIARIO, S.A. DE C.V.",J
UMATEX JOINT-STOCK COMPANY,J
UVICOM LTD,J
UMATEX GROUP EUROPE S.R.O.,J
ZAVOD ULGERODNYKH I KOMPOZITSIONNYKH MATERIALOV,J
ARGON OOO,J
JOINT STOCK COMPANY PREPREG ADVANCED COMPOSITE MATERIALS,J
LIMITED LIABILITY COMPANY ALABUGA-FIBRE,J
LIMITED LIABILITY COMPANY PREPREG-DUBNA,J
JOINT STOCK COMPANY RESEARCH INSTITUTE OF GRAPHITE-BASED MATERIALS NIIGRAFIT,J
JOINT STOCK COMPANY THE URALS SCIENTIFIC RESEARCH INSTITUTE OF COMPOSITE MATERIALS,J
PERM SCIENTIFIC RESEARCH TECHNOLOGICAL INSTITUTE,J
MTSENSKPROKAT,J
YEGOR SERGEYEVICHPOPOV,F
STAR SAPPHIRE GROUP OF COMPANIES,J
JOINT STOCK COMMERCIAL BANK PRIMORYE,J
INDEPENDENT INSURANCE GROUP LTD,J
"GLOBAL MARINE SHIP MANAGEMENT CO., LTD.",J
BUSHEHR PETROCHEMICAL COMPANY,J
SHANGHAI XUANRUN SHIPPING COMPANY LIMITED,J
SWEDISH MANAGEMENT CO SA,J
SHIRAZ PETROCHEMICAL COMPANY,J
GOLDEN LOTUS OIL GAS AND REAL ESTATE JOINT STOCK COMPANY,J
DOLPHIN,J
LAUREN,J
RISING HARRIER,J
GOLDEN BRIDGE,J
CATTLE FORCE,J
GOLDEN PHOENIX,J
HERCULES,J
JAMAICA,J
GLADIATOR,J
GOLDEN LIGHT 09,J
GAS CATHAR,J
RISING EAGLE,J
YONG XIANG 29,J
RISING FALCON,J
FOREVER RICH,J
YONG XIN,J
XUAN NING,J
LIANG SHENG,J
JOINT STOCK COMPANY COMMERCIAL BANK LANTA BANK,J
FULL STAR,J
AMIAS,J
ELENA ANATOLIEVNALENSKAYA,F
"FORWARD SYSTEMS, R&DC",J
METALLURG-TULAMASH OOO,J
ANDREI ANDREEVICHZADACHIN,F
DANILA YURIEVICHMIKHEEV,F
LIMITED LIABILITY COMPANY MAXTECH,J
LIMITED LIABILITY COMPANY PROMTEKHEKSPERT,J
PSV TECHNOLOGIES LLC,J
ANASTASIYA OLEGOVNAESHSTRUT,F
MAKSIM VALERYEVICHSAFONOV,F
SERGEI VALENTINOVICHPETROV,F
GLOBAL VISINESS PTE. LTD.,J
"GOLDENIX CO., LIMITED",J
"NINGBO MORE INTEREST I/E CO., LTD.",J
"HK SIHAI YINGTONG INDUSTRY CO., LIMITED",J
"HONGKONG CANWAY CO., LIMITED",J
JIN XIN NUO TRADING LIMITED,J
BANK SAINT-PETERSBURG PUBLIC JOINT STOCK COMPANY,J
NOVOSIBIRSK SOCIAL COMMERCIAL BANK LEVOBEREZHNY PUBLIC JOINT STOCK COMPANY,J
SURYA VISESHDUTTA,F
SHARDASUBRAMANIAM,F
MAVASAL IMPEX PRIVATE LIMITED,J
INNOEDGE CLOUDSERVE PRIVATE LIMITED,J
TPZ-RONDOL OOO,J
JOINT STOCK COMPANY CENTRAL SCIENTIFIC RESEARCH INSTITUTE BUREVESTNIK,J
"MELIKAL FOR MEDICAL & MEDICINE TRADING CO., LIMITED",J
NAAB KIMYA DIS TICARET LIMITED SIRKETI,J
HERSTEL TRADING LIMITED,J
"HORRYZIN INTERNATIONAL TRADE CO., LIMITED",J
ALBAHR ALAAHMAR OFFSHORE REFINED OIL PRODUCT TRADING L.L.C,J
HWA SONGPAK,F
CONGO ACONDE SARL,J
WALTERMORETTI,F
MARKUS GERHARDMUELLER,F
BRUNOKOLLER,F
SWISSTEC 3D AKUS AG,J
RONALD ERICCOSMAN,F
TAERIO INTERNATIONAL LTD EOOD,J
INTERPOLYTRADE LIMITED COMPANY,J
TAMYNA AG,J
LUTWINSCHOMMER,F
HANS PETERBOMATTER,F
SVETLANA ALEKSEYEVNAMORETTI,F
ALBAHR ALAAHMAR ENERGY FZE,J
TAERIO LIMITED,J
TAMYNA FZE,J
TAMIMED,J
STRATTON INVESTMENT GROUP LTD,J
FREDERIC PIERREVILLA,F
LONGFORD TRADING L.L.C,J
NASHVILLE HK LIMITED,J
MAIN COMPUTATION CENTER OF THE GENERAL STAFF OF THE ARMED FORCES OF THE RUSSIAN FEDERATION,J
VOSTOCHNAYA VERF JOINT STOCK COMPANY,J
NORD TRADING L.L.C,J
SALITA TRADE LIMITED,J
SHAMS ALRABEEA CHEMICALS TRADING L.L.C,J
AL KASHAF PETROLEUM AND PETROCHEMICAL TRADING L.L.C,J
"UNITE RESOURCES CO., LIMITED",J
QI GROUP LIMITED,J
UNIVEST LIMITED,J
"MULTI WELL TRADING CO., LIMITED",J
BAVI GENERAL TRADING CO L.L.C,J
IVAN ALEKSANDROVICHMASLOV,F
"MARAFI INTERNATIONAL TRADING CO., LIMITED",J
SPARROW TRADING FZE,J
GREENLAND OIL & GAS TRADING FZE,J
LOWELL LIMITED,J
DRAGON TRADING LIMITED,J
THE JOINT STOCK COMPANY STATE RESEARCH CENTER OF THE RUSSIAN FEDERATION TROITSK INSTITUTE FOR INNOVATION AND FUSION RESEARCH,J
ENERGOSPECMONTAZH JSC,J
TREST ROSSPETSENERGOMONTAZH OOO,J
ALLIANCE ENERGY PVT. LIMITED,J
ALSHIVAN LINE TRADING FZE,J
HONGKONG WELL INTERNATIONAL TRADING LIMITED,J
JOINT STOCK COMPANY MOSCOW ORDER OF THE RED BANNER OF LABOR RESEARCH RADIO ENGINEERING INSTITUTE,J
BORDO PLASTIC MATERIALS TRADING L.L.C,J
DAYAN GLOBAL TRADE DIS TICARET ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI,J
FAIRTRADE NON EDIBLE OIL AND LIQUEFIED NATURAL GAS TRADING L.L.C,J
FAMIN FZE,J
VASILIY ALEKSANDROVICHORLOV,F
FORABEN TRADING LIMITED,J
MEHR PETROCHEMICAL COMPANY,J
ALEKSANDR VITALEVICHTSYBULSKIY,F
IGOR YURYEVICHBABUSHKIN,F
KAMBIZ NABIZADEH AND PARTNERS EXCHANGE,J
ALEKSEY SAMBUYEVICHTSYDENOV,F
ROMAN VALENTINOVICHKOPIN,F
SERGEY ALIMOVICHMELIKOV,F
MAKHMUD-ALI MAKSHARIPOVICHKALIMATOV,F
IGOR IVANOVICHKOBZEV,F
STANISLAV SERGEYEVICHVOSKRESENSKIY,F
NATALYA LEONIDOVNADESYATOVA,F
OLGA VLADIMIROVNASKABEYEVA,F
JOINT STOCK COMPANY VOTKINSKIY ZAVOD,J
OPEN JOINT STOCK COMPANY CORPORATION NOVOSIBIRSK PLANT ELEKTROSIGNAL,J
CLOSED JOINT STOCK COMPANY SPECIAL CONSTRUCTION BUREAU,J
TATYANA ALEKSEYEVNAGOLIKOVA,F
VIKTOR BORISOVICHKHRISTENKO,F
LIMITED LIABILITY COMPANY STK,J
JOINT STOCK COMPANY MARINE ARCTIC GEOLOGICAL EXPEDITION,J
LIMITED LIABILITY COMPANY GOLFESTEIT,J
IGOR VLADIMIROVICHBORISOV,F
LIMITED LIABILITY COMPANY LAIFINVEST,J
OLEG VASILYEVICHMATYTSIN,F
